source_table,source_column,target_table_pred,target_table_column_pred,n_shots
Claim,CLM_POA_IND_SW1,Claim,CLM_POA_IND_SW1,1
Claim,ICD_DGNS_CD2,condition_occurrence,condition_source_value,1
Claim,ICD_DGNS_VRSN_CD2,condition_occurrence,condition_source_concept_id,1
Claim,CLM_POA_IND_SW2,Claim,CLM_POA_IND_SW2,1
Claim,ICD_DGNS_CD3,condition_occurrence,condition_source_value,1
Claim,ICD_DGNS_VRSN_CD3,Claim,ICD_DGNS_VRSN_CD3,1
Claim,CLM_POA_IND_SW3,observation,observation_concept_id,1
Inpatient Visit Claims,Z_PATID,visit_occurrence,person_id,1
Inpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,1
Inpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,1
Inpatient Visit Claims,YR,visit_occurrence,visit_start_date,1
Inpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,1
Inpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,1
Inpatient Visit Claims,TOB,visit_occurrence,visit_concept_id,1
Inpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,1
Inpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,1
Inpatient Visit Claims,FST_ADMTDT,visit_occurrence,visit_start_date,1
Inpatient Visit Claims,LAST_DISCHDT,visit_occurrence,visit_end_date,1
Inpatient Visit Claims,Z_ADMIT_ID,visit_occurrence,visit_occurrence_id,1
Inpatient Visit Claims,ADMIT_SRC,visit_occurrence,admitting_source_concept_id,1
Inpatient Visit Claims,ADMIT_TYPE,visit_occurrence,admitting_source_concept_id,1
Inpatient Visit Claims,MDC,visit_occurrence,visit_concept_id,1
Inpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,1
Inpatient Visit Claims,AMT_NET_PAID,cost,paid,1
Inpatient Visit Claims,COINS,visit_occurrence,coinsurance,1
Inpatient Visit Claims,COPAY,cost,paid_copay,1
Inpatient Visit Claims,DEDUCT,cost,deductible,1
Inpatient Visit Claims,CALC_ALLWD,cost,total_charge,1
Inpatient Visit Claims,TOT_MEM_CS,Inpatient Visit Claims,TOT_MEM_CS,1
Inpatient Visit Claims,UNITS,visit_occurrence,quantity,1
Inpatient Visit Claims,DIAG1,condition_occurrence,condition_source_value,1
Inpatient Visit Claims,DIAG2,condition_occurrence,condition_concept_id,1
Inpatient Visit Claims,DIAG3,condition_occurrence,condition_concept_id,1
Inpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,1
Inpatient Visit Claims,POA1-10,condition_occurrence,condition_status_source_value,1
Inpatient Visit Claims,DRG,visit_occurrence,drg_concept_id,1
Inpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,1
Inpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_concept_id,1
Inpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,1
Inpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,1
Inpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,1
Inpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,1
Inpatient Visit Claims,RVNU_CD,visit_occurrence,visit_source_value,1
Inpatient Visit Claims,POS,visit_occurrence,place_of_service_concept_id,1
Inpatient Visit Claims,HNPI,Inpatient Visit Claims,HNPI,1
Inpatient Visit Claims,HNPI_BE,provider,provider_npi,1
Inpatient Visit Claims,entity,visit_occurrence,visit_concept_id,1
Inpatient Visit Claims,PROVCAT,visit_occurrence,visit_concept_id,1
Inpatient Visit Claims,PROV_ZIP_5_CD,location,zip,1
Inpatient Visit Claims,PROV_CBSA_CD,Inpatient Visit Claims,PROV_CBSA_CD,1
Inpatient Visit Claims,PROV_STATE,provider,provider_state,1
Inpatient Visit Claims,NTWRK_IND,Inpatient Visit Claims,NTWRK_IND,1
Inpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,visit_type_concept_id,1
Inpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_concept_id,1
Inpatient Visit Claims,HCCI_DET_CAT,Inpatient Visit Claims,HCCI_DET_CAT,1
Inpatient Visit Claims,OVER65_FLAG,visit_occurrence,over65_flag,1
Outpatient Visit Claims,Z_PATID,visit_occurrence,person_id,1
Outpatient Visit Claims,Z_CLMID,visit_occurrence,visit_occurrence_id,1
Outpatient Visit Claims,CLMSEQ,visit_occurrence,visit_occurrence_id,1
Outpatient Visit Claims,YR,visit_occurrence,visit_start_date,1
Outpatient Visit Claims,MNTH,visit_occurrence,visit_start_date,1
Outpatient Visit Claims,CLM_FRM_TYP,visit_occurrence,visit_type_concept_id,1
Outpatient Visit Claims,TOB,visit_occurrence,visit_concept_id,1
Outpatient Visit Claims,FST_DT,visit_occurrence,visit_start_date,1
Outpatient Visit Claims,LST_DT,visit_occurrence,visit_end_date,1
Outpatient Visit Claims,CLM_FST_DT,visit_occurrence,visit_start_date,1
Outpatient Visit Claims,Z_VISITID,visit_occurrence,visit_occurrence_id,1
Outpatient Visit Claims,PAID_DT,visit_occurrence,visit_end_date,1
Outpatient Visit Claims,AMT_NET_PAID,cost,paid,1
Outpatient Visit Claims,COINS,visit_occurrence,coinsurance,1
Outpatient Visit Claims,COPAY,cost,paid_copay,1
Outpatient Visit Claims,DEDUCT,cost,deductible,1
Outpatient Visit Claims,CALC_ALLWD,Outpatient Visit Claims,CALC_ALLWD,1
Outpatient Visit Claims,TOT_MEM_CS,Outpatient Visit Claims,TOT_MEM_CS,1
Outpatient Visit Claims,UNITS,visit_occurrence,visit_concept_id,1
Outpatient Visit Claims,DIAG1,condition_occurrence,condition_concept_id,1
Outpatient Visit Claims,DIAG2,condition_occurrence,condition_source_value,1
Outpatient Visit Claims,DIAG3,condition_occurrence,condition_source_value,1
Outpatient Visit Claims,ICD10_CM1-10,condition_occurrence,condition_source_value,1
Outpatient Visit Claims,POA1-10,visit_occurrence,visit_detail_concept_id,1
Outpatient Visit Claims,DRG,Outpatient Visit Claims,DRG,1
Outpatient Visit Claims,DSTATUS,visit_occurrence,discharge_to_concept_id,1
Outpatient Visit Claims,PROC_CD,procedure_occurrence,procedure_concept_id,1
Outpatient Visit Claims,PROC1,procedure_occurrence,procedure_concept_id,1
Outpatient Visit Claims,PROC2,procedure_occurrence,procedure_concept_id,1
Outpatient Visit Claims,PROC3,procedure_occurrence,procedure_concept_id,1
Outpatient Visit Claims,PROCMOD,procedure_occurrence,modifier_concept_id,1
Outpatient Visit Claims,ICD10_PCS1-10,procedure_occurrence,procedure_concept_id,1
Outpatient Visit Claims,RVNU_CD,revenue_code,revenue_code,1
Outpatient Visit Claims,POS,visit_occurrence,visit_concept_id,1
Outpatient Visit Claims,HNPI,provider,npi,1
Outpatient Visit Claims,HNPI_BE,care_site,care_site_source_value,1
Outpatient Visit Claims,PROVCAT,Outpatient Visit Claims,PROVCAT,1
Outpatient Visit Claims,PROV_ZIP_5_CD,location,zip,1
Outpatient Visit Claims,PROV_CBSA_CD,provider,provider_zip,1
Outpatient Visit Claims,PROV_STATE,provider,provider_state,1
Outpatient Visit Claims,NTWRK_IND,visit_occurrence,visit_concept_id,1
Outpatient Visit Claims,PRIMARY_COV_IND,visit_occurrence,primary_care_provider,1
Outpatient Visit Claims,HCCI_HL_CAT,visit_occurrence,visit_type_concept_id,1
Outpatient Visit Claims,HCCI_DET_CAT,visit_occurrence,visit_detail_concept_id,1
Outpatient Visit Claims,OVER65_FLAG,visit_occurrence,visit_concept_id,1
Pharmacy Claims,Z_PATID,person,person_id,1
Pharmacy Claims,Z_CLMID,drug_exposure,drug_exposure_id,1
Pharmacy Claims,YR,drug_exposure,drug_exposure_start_date,1
Pharmacy Claims,MNTH,drug_exposure,drug_exposure_start_date,1
Pharmacy Claims,YRMNTH_PD,Pharmacy Claims,YRMNTH_PD,1
Pharmacy Claims,FILL_DT,drug_exposure,drug_exposure_start_date,1
Pharmacy Claims,CHK_DT,Pharmacy Claims,CHK_DT,1
Pharmacy Claims,AMT_NET_PAID,drug_exposure,amount,1
Pharmacy Claims,COPAY,drug_exposure,paid_copay,1
Pharmacy Claims,COINS,drug_exposure,coinsurance,1
Pharmacy Claims,DEDUCT,drug_exposure,paid_copay,1
Pharmacy Claims,CALC_ALLWD,drug_exposure,amount,1
Pharmacy Claims,TOT_MEM_CS,drug_exposure,quantity,1
Pharmacy Claims,DISPFEE,drug_exposure,dispense_fee,1
Pharmacy Claims,QUANTITY,drug_exposure,quantity,1
Pharmacy Claims,HNPI,Pharmacy Claims,HNPI,1
Pharmacy Claims,DAW,drug_exposure,daw_source_value,1
Pharmacy Claims,DAYS_SUP,drug_exposure,days_supply,1
Pharmacy Claims,SCRIPTS,Pharmacy Claims,SCRIPTS,1
Pharmacy Claims,NDC,drug_exposure,drug_source_value,1
Pharmacy Claims,SPCLT_IND,drug_exposure,specialty_concept_id,1
Pharmacy Claims,HCCI_HL_CAT,drug_exposure,drug_type_concept_id,1
Pharmacy Claims,HCCI_DET_CAT,drug_exposure,drug_type_concept_id,1
Pharmacy Claims,OVER65_FLAG,observation,value_as_concept_id,1
ADMISSIONS,SUBJECT_ID,person,person_id,2
ADMISSIONS,HADM_ID,visit_occurrence,visit_occurrence_id,2
ADMISSIONS,ADMITTIME,ADMISSIONS,ADMITTIME,2
ADMISSIONS,DISCHTIME,visit_occurrence,visit_end_datetime,2
ADMISSIONS,DEATHTIME,ADMISSIONS,DEATHTIME,2
ADMISSIONS,ADMISSION_TYPE,visit_occurrence,visit_type_concept_id,2
ADMISSIONS,ADMISSION_LOCATION,visit_occurrence,admitting_source_concept_id,2
ADMISSIONS,DISCHARGE_LOCATION,ADMISSIONS,DISCHARGE_LOCATION,2
ADMISSIONS,INSURANCE,ADMISSIONS,INSURANCE,2
ADMISSIONS,LANGUAGE,ADMISSIONS,LANGUAGE,2
ADMISSIONS,RELIGION,person,religion_concept_id,2
ADMISSIONS,MARITAL_STATUS,ADMISSIONS,MARITAL_STATUS,2
ADMISSIONS,ETHNICITY,person,ethnicity_concept_id,2
ADMISSIONS,EDREGTIME,visit_occurrence,visit_start_datetime,2
ADMISSIONS,EDOUTTIME,admissions,edouttime,2
ADMISSIONS,DIAGNOSIS,admissions,diagnosis,2
ADMISSIONS,HOSPITAL_EXPIRE_FLAG,ADMISSIONS,HOSPITAL_EXPIRE_FLAG,2
ADMISSIONS,HAS_CHARTEVENTS_DATA,admissions,has_chartevents_data,2
CALLOUT,SUBJECT_ID,visit_detail,person_id,2
CALLOUT,HADM_ID,visit_occurrence,visit_occurrence_id,2
CALLOUT,SUBMIT_WARDID,location,location_id,2
CALLOUT,SUBMIT_CAREUNIT,care_site,care_site_name,2
CALLOUT,CURR_WARDID,CALLOUT,CURR_WARDID,2
CALLOUT,CURR_CAREUNIT,visit_detail,care_site_id,2
CALLOUT,CALLOUT_WARDID,care_site,care_site_id,2
CALLOUT,CALLOUT_SERVICE,callout,callout_service,2
CALLOUT,REQUEST_TELE,callout,request_tele,2
CALLOUT,REQUEST_RESP,callout,request_resp,2
CALLOUT,REQUEST_CDIFF,measurement,value_as_concept_id,2
CALLOUT,REQUEST_MRSA,callout,request_mrsa,2
CALLOUT,REQUEST_VRE,CALLOUT,REQUEST_VRE,2
CALLOUT,CALLOUT_STATUS,callout,callout_status,2
CALLOUT,CALLOUT_OUTCOME,CALLOUT,CALLOUT_OUTCOME,2
CALLOUT,DISCHARGE_WARDID,visit_occurrence,discharge_to_concept_id,2
CALLOUT,ACKNOWLEDGE_STATUS,callout,acknowledge_status,2
CALLOUT,CREATETIME,visit_detail,visit_start_datetime,2
CALLOUT,UPDATETIME,CALLOUT,UPDATETIME,2
CALLOUT,ACKNOWLEDGETIME,fact_relationship,fact_id_2,2
CALLOUT,OUTCOMETIME,callout,outcometime,2
CALLOUT,FIRSTRESERVATIONTIME,CALLOUT,FIRSTRESERVATIONTIME,2
CALLOUT,CURRENTRESERVATIONTIME,CALLOUT,CURRENTRESERVATIONTIME,2
CAREGIVERS,CGID,CAREGIVERS,CGID,2
CAREGIVERS,LABEL,caregivers,label,2
CAREGIVERS,DESCRIPTION,CAREGIVERS,DESCRIPTION,2
CHARTEVENTS,SUBJECT_ID,CHARTEVENTS,SUBJECT_ID,2
CHARTEVENTS,HADM_ID,CHARTEVENTS,HADM_ID,2
CHARTEVENTS,ICUSTAY_ID,visit_detail,visit_detail_id,2
CHARTEVENTS,ITEMID,CHARTEVENTS,ITEMID,2
CHARTEVENTS,CHARTTIME,visit_occurrence,visit_start_datetime,2
CHARTEVENTS,STORETIME,CHARTEVENTS,STORETIME,2
CHARTEVENTS,CGID,CHARTEVENTS,CGID,2
CHARTEVENTS,VALUE,measurement,value_as_number,2
CHARTEVENTS,VALUENUM,CHARTEVENTS,VALUENUM,2
CHARTEVENTS,VALUEUOM,measurement,unit_source_value,2
CHARTEVENTS,WARNING,CHARTEVENTS,WARNING,2
CHARTEVENTS,ERROR,measurement,value_as_concept_id,2
CHARTEVENTS,RESULTSTATUS,CHARTEVENTS,RESULTSTATUS,2
CHARTEVENTS,STOPPED,note,stop_reason,2
CPTEVENTS,SUBJECT_ID,person,person_id,2
CPTEVENTS,HADM_ID,CPTEVENTS,HADM_ID,2
CPTEVENTS,COSTCENTER,CPTEVENTS,COSTCENTER,2
CPTEVENTS,CHARTDATE,CPTEVENTS,CHARTDATE,2
CPTEVENTS,CPT_CD,CPTEVENTS,CPT_CD,2
CPTEVENTS,CPT_NUMBER,procedure_occurrence,procedure_source_value,2
CPTEVENTS,CPT_SUFFIX,procedure_occurrence,modifier_concept_id,2
CPTEVENTS,TICKET_ID_SEQ,note,note_id,2
CPTEVENTS,SECTIONHEADER,note,note_title,2
CPTEVENTS,SUBSECTIONHEADER,CPTEVENTS,SUBSECTIONHEADER,2
CPTEVENTS,DESCRIPTION,CPTEVENTS,DESCRIPTION,2
D_CPT,CATEGORY,concept,concept_class_id,2
D_CPT,SECTIONRANGE,D_CPT,SECTIONRANGE,2
D_CPT,SECTIONHEADER,D_CPT,SECTIONHEADER,2
D_CPT,SUBSECTIONRANGE,D_CPT,SUBSECTIONRANGE,2
D_CPT,SUBSECTIONHEADER,D_CPT,SUBSECTIONHEADER,2
D_CPT,CODESUFFIX,concept,concept_code,2
D_CPT,MINCODEINSUBSECTION,D_CPT,MINCODEINSUBSECTION,2
D_CPT,MAXCODEINSUBSECTION,concept,concept_code,2
D_ICD_DIAGNOSES,ICD9_CODE,D_ICD_DIAGNOSES,ICD9_CODE,2
D_ICD_DIAGNOSES,SHORT_TITLE,D_ICD_DIAGNOSES,SHORT_TITLE,2
D_ICD_DIAGNOSES,LONG_TITLE,D_ICD_DIAGNOSES,LONG_TITLE,2
D_ICD_PROCEDURES,ICD9_CODE,procedure_occurrence,procedure_source_value,2
D_ICD_PROCEDURES,SHORT_TITLE,D_ICD_PROCEDURES,SHORT_TITLE,2
D_ICD_PROCEDURES,LONG_TITLE,D_ICD_PROCEDURES,LONG_TITLE,2
d_items,ITEMID,d_items,ITEMID,2
d_items,LABEL,d_items,LABEL,2
d_items,ABBREVIATION,d_items,ABBREVIATION,2
d_items,DBSOURCE,concept,concept_code,2
d_items,LINKSTO,concept_relationship,relationship_id,2
d_items,CATEGORY,concept,concept_class_id,2
d_items,UNITNAME,concept,concept_name,2
d_items,PARAM_TYPE,d_items,PARAM_TYPE,2
d_items,CONCEPTID,concept,concept_id,2
D_LABITEMS,ITEMID,measurement,measurement_concept_id,2
D_LABITEMS,LABEL,D_LABITEMS,LABEL,2
D_LABITEMS,FLUID,D_LABITEMS,FLUID,2
D_LABITEMS,CATEGORY,concept,concept_class_id,2
D_LABITEMS,LOINC_CODE,D_LABITEMS,LOINC_CODE,2
DATETIMEEVENTS,SUBJECT_ID,DATETIMEEVENTS,SUBJECT_ID,2
DATETIMEEVENTS,HADM_ID,visit_occurrence,visit_occurrence_id,2
DATETIMEEVENTS,ICUSTAY_ID,DATETIMEEVENTS,ICUSTAY_ID,2
DATETIMEEVENTS,ITEMID,DATETIMEEVENTS,ITEMID,2
DATETIMEEVENTS,CHARTTIME,note,note_datetime,2
DATETIMEEVENTS,STORETIME,DATETIMEEVENTS,STORETIME,2
DATETIMEEVENTS,CGID,DATETIMEEVENTS,CGID,2
DATETIMEEVENTS,VALUE,DATETIMEEVENTS,VALUE,2
DATETIMEEVENTS,VALUEUOM,DATETIMEEVENTS,VALUEUOM,2
DATETIMEEVENTS,WARNING,DATETIMEEVENTS,WARNING,2
DATETIMEEVENTS,ERROR,measurement,value_as_concept_id,2
DATETIMEEVENTS,RESULTSTATUS,DATETIMEEVENTS,RESULTSTATUS,2
DATETIMEEVENTS,STOPPED,DATETIMEEVENTS,STOPPED,2
DIAGNOSES_ICD,SUBJECT_ID,person,person_id,2
DIAGNOSES_ICD,HADM_ID,DIAGNOSES_ICD,HADM_ID,2
DIAGNOSES_ICD,SEQ_NUM,condition_occurrence,condition_occurrence_id,2
DIAGNOSES_ICD,ICD9_CODE,condition_occurrence,condition_source_value,2
DRGCODES,SUBJECT_ID,DRGCODES,SUBJECT_ID,2
DRGCODES,HADM_ID,visit_occurrence,visit_occurrence_id,2
DRGCODES,DRG_TYPE,DRGCODES,DRG_TYPE,2
DRGCODES,DRG_CODE,DRGCODES,DRG_CODE,2
DRGCODES,DESCRIPTION,DRGCODES,DESCRIPTION,2
DRGCODES,DRG_SEVERITY,DRGCODES,DRG_SEVERITY,2
DRGCODES,DRG_MORTALITY,observation,value_as_concept_id,2
ICUSTAYS,SUBJECT_ID,person,person_id,2
ICUSTAYS,HADM_ID,ICUSTAYS,HADM_ID,2
ICUSTAYS,ICUSTAY_ID,ICUSTAYS,ICUSTAY_ID,2
ICUSTAYS,DBSOURCE,ICUSTAYS,DBSOURCE,2
ICUSTAYS,FIRST_CAREUNIT,care_site,care_site_name,2
ICUSTAYS,LAST_CAREUNIT,care_site,care_site_source_value,2
ICUSTAYS,FIRST_WARDID,ICUSTAYS,FIRST_WARDID,2
ICUSTAYS,LAST_WARDID,ICUSTAYS,LAST_WARDID,2
ICUSTAYS,INTIME,visit_detail,visit_detail_start_datetime,2
ICUSTAYS,OUTTIME,visit_occurrence,visit_end_datetime,2
ICUSTAYS,LOS,ICUSTAYS,LOS,2
INPUTEVENTS_CV,SUBJECT_ID,INPUTEVENTS_CV,SUBJECT_ID,2
INPUTEVENTS_CV,HADM_ID,visit_occurrence,visit_occurrence_id,2
INPUTEVENTS_CV,ICUSTAY_ID,visit_occurrence,visit_occurrence_id,2
INPUTEVENTS_CV,CHARTTIME,INPUTEVENTS_CV,CHARTTIME,2
INPUTEVENTS_CV,ITEMID,INPUTEVENTS_CV,ITEMID,2
INPUTEVENTS_CV,AMOUNT,INPUTEVENTS_CV,AMOUNT,2
INPUTEVENTS_CV,AMOUNTUOM,INPUTEVENTS_CV,AMOUNTUOM,2
INPUTEVENTS_CV,RATE,measurement,value_as_number,2
INPUTEVENTS_CV,RATEUOM,INPUTEVENTS_CV,RATEUOM,2
INPUTEVENTS_CV,STORETIME,drug_exposure,drug_exposure_start_datetime,2
INPUTEVENTS_CV,CGID,INPUTEVENTS_CV,CGID,2
INPUTEVENTS_CV,ORDERID,INPUTEVENTS_CV,ORDERID,2
INPUTEVENTS_CV,LINKORDERID,INPUTEVENTS_CV,LINKORDERID,2
INPUTEVENTS_CV,STOPPED,drug_exposure,drug_exposure_end_date,2
INPUTEVENTS_CV,NEWBOTTLE,drug_exposure,quantity,2
INPUTEVENTS_CV,ORIGINALAMOUNT,drug_exposure,quantity,2
INPUTEVENTS_CV,ORIGINALAMOUNTUOM,INPUTEVENTS_CV,ORIGINALAMOUNTUOM,2
INPUTEVENTS_CV,ORIGINALROUTE,drug_exposure,route_concept_id,2
INPUTEVENTS_CV,ORIGINALRATE,drug_exposure,dose_unit_source_value,2
INPUTEVENTS_CV,ORIGINALRATEUOM,drug_exposure,dose_unit_source_value,2
INPUTEVENTS_CV,ORIGINALSITE,visit_detail,visit_detail_source_value,2
LABEVENTS,SUBJECT_ID,person,person_id,2
LABEVENTS,HADM_ID,visit_detail,visit_occurrence_id,2
LABEVENTS,ITEMID,measurement,measurement_concept_id,2
LABEVENTS,CHARTTIME,measurement,measurement_datetime,2
LABEVENTS,VALUE,LABEVENTS,VALUE,2
LABEVENTS,VALUENUM,measurement,value_as_number,2
LABEVENTS,VALUEUOM,measurement,unit_source_value,2
LABEVENTS,FLAG,LABEVENTS,FLAG,2
MICROBIOLOGYEVEN,SUBJECT_ID,person,person_id,2
MICROBIOLOGYEVEN,HADM_ID,MICROBIOLOGYEVEN,HADM_ID,2
MICROBIOLOGYEVEN,CHARTDATE,observation,observation_date,2
MICROBIOLOGYEVEN,CHARTTIME,observation_period,observation_period_start_date,2
MICROBIOLOGYEVEN,SPEC_ITEMID,MICROBIOLOGYEVEN,SPEC_ITEMID,2
MICROBIOLOGYEVEN,SPEC_TYPE_DESC,measurement,value_source_value,2
MICROBIOLOGYEVEN,ORG_ITEMID,measurement,measurement_source_value,2
MICROBIOLOGYEVEN,ORG_NAME,concept,concept_name,2
MICROBIOLOGYEVEN,ISOLATE_NUM,measurement,measurement_id,2
MICROBIOLOGYEVEN,AB_ITEMID,MICROBIOLOGYEVEN,AB_ITEMID,2
MICROBIOLOGYEVEN,AB_NAME,measurement,measurement_concept_id,2
MICROBIOLOGYEVEN,DILUTION_TEXT,measurement,value_as_string,2
MICROBIOLOGYEVEN,DILUTION_COMPARISON,MICROBIOLOGYEVEN,DILUTION_COMPARISON,2
MICROBIOLOGYEVEN,DILUTION_VALUE,measurement,value_as_number,2
MICROBIOLOGYEVEN,INTERPRETATION,measurement,value_as_concept_id,2
NOTEEVENTS,SUBJECT_ID,person,person_id,2
NOTEEVENTS,HADM_ID,note,visit_occurrence_id,2
NOTEEVENTS,CHARTDATE,note,note_date,2
NOTEEVENTS,CHARTTIME,note,note_date,2
NOTEEVENTS,STORETIME,note,note_date,2
NOTEEVENTS,CATEGORY,note,note_type_concept_id,2
NOTEEVENTS,DESCRIPTION,note,note_text,2
NOTEEVENTS,CGID,note,provider_id,2
NOTEEVENTS,ISERROR,note,note_source_value,2
NOTEEVENTS,TEXT,note,note_text,2
OUTPUTEVENTS,SUBJECT_ID,OUTPUTEVENTS,SUBJECT_ID,2
OUTPUTEVENTS,HADM_ID,OUTPUTEVENTS,HADM_ID,2
OUTPUTEVENTS,ICUSTAY_ID,visit_detail,visit_detail_id,2
OUTPUTEVENTS,CHARTTIME,OUTPUTEVENTS,CHARTTIME,2
OUTPUTEVENTS,ITEMID,OUTPUTEVENTS,ITEMID,2
OUTPUTEVENTS,VALUE,OUTPUTEVENTS,VALUE,2
OUTPUTEVENTS,VALUEUOM,OUTPUTEVENTS,VALUEUOM,2
OUTPUTEVENTS,STORETIME,OUTPUTEVENTS,STORETIME,2
OUTPUTEVENTS,CGID,OUTPUTEVENTS,CGID,2
OUTPUTEVENTS,STOPPED,OUTPUTEVENTS,STOPPED,2
OUTPUTEVENTS,NEWBOTTLE,OUTPUTEVENTS,NEWBOTTLE,2
OUTPUTEVENTS,ISERROR,OUTPUTEVENTS,ISERROR,2
PATIENTS,SUBJECT_ID,person,person_id,2
PATIENTS,GENDER,person,gender_concept_id,2
PATIENTS,DOB,person,birth_datetime,2
PATIENTS,DOD,death,death_date,2
PATIENTS,DOD_HOSP,death,death_date,2
PATIENTS,DOD_SSN,person,death_datetime,2
PATIENTS,EXPIRE_FLAG,PATIENTS,EXPIRE_FLAG,2
PRESCRIPTIONS,SUBJECT_ID,drug_exposure,person_id,2
PRESCRIPTIONS,HADM_ID,visit_occurrence,visit_occurrence_id,2
PRESCRIPTIONS,ICUSTAY_ID,PRESCRIPTIONS,ICUSTAY_ID,2
PRESCRIPTIONS,STARTDATE,drug_exposure,drug_exposure_start_date,2
PRESCRIPTIONS,ENDDATE,PRESCRIPTIONS,ENDDATE,2
PRESCRIPTIONS,DRUG_TYPE,PRESCRIPTIONS,DRUG_TYPE,2
PRESCRIPTIONS,DRUG,PRESCRIPTIONS,DRUG,2
PRESCRIPTIONS,DRUG_NAME_POE,PRESCRIPTIONS,DRUG_NAME_POE,2
PRESCRIPTIONS,DRUG_NAME_GENERIC,PRESCRIPTIONS,DRUG_NAME_GENERIC,2
PRESCRIPTIONS,FORMULARY_DRUG_CD,drug_exposure,drug_concept_id,2
PRESCRIPTIONS,GSN,drug_exposure,drug_source_value,2
PRESCRIPTIONS,NDC,drug_exposure,drug_source_value,2
PRESCRIPTIONS,PROD_STRENGTH,drug_exposure,dose_unit_source_value,2
PRESCRIPTIONS,DOSE_VAL_RX,drug_exposure,dose_unit_source_value,2
PRESCRIPTIONS,DOSE_UNIT_RX,drug_exposure,dose_unit_source_value,2
PRESCRIPTIONS,FORM_VAL_DISP,drug_exposure,dose_unit_source_value,2
PRESCRIPTIONS,FORM_UNIT_DISP,drug_exposure,quantity,2
PRESCRIPTIONS,ROUTE,drug_exposure,route_concept_id,2
PROCEDUREEVENTS_MV,SUBJECT_ID,procedure_occurrence,person_id,2
PROCEDUREEVENTS_MV,HADM_ID,procedure_occurrence,visit_occurrence_id,2
PROCEDUREEVENTS_MV,ICUSTAY_ID,PROCEDUREEVENTS_MV,ICUSTAY_ID,2
PROCEDUREEVENTS_MV,STARTTIME,PROCEDURE_OCCURRENCE,procedure_date,2
PROCEDUREEVENTS_MV,ENDTIME,procedure_occurrence,procedure_end_datetime,2
PROCEDUREEVENTS_MV,ITEMID,procedure_occurrence,procedure_concept_id,2
PROCEDUREEVENTS_MV,VALUE,procedure_occurrence,value_as_number,2
PROCEDUREEVENTS_MV,VALUEUOM,PROCEDUREEVENTS_MV,VALUEUOM,2
PROCEDUREEVENTS_MV,LOCATION,procedure_occurrence,procedure_location,2
PROCEDUREEVENTS_MV,LOCATIONCATEGORY,procedure_occurrence,location_id,2
PROCEDUREEVENTS_MV,STORETIME,procedure_occurrence,procedure_datetime,2
PROCEDUREEVENTS_MV,CGID,procedure_occurrence,provider_id,2
PROCEDUREEVENTS_MV,ORDERID,PROCEDUREEVENTS_MV,ORDERID,2
PROCEDUREEVENTS_MV,LINKORDERID,procedure_occurrence,procedure_occurrence_id,2
PROCEDUREEVENTS_MV,ORDERCATEGORYNAME,procedure_occurrence,procedure_type_concept_id,2
PROCEDUREEVENTS_MV,SECONDARYORDERCATEGORYNAME,PROCEDUREEVENTS_MV,SECONDARYORDERCATEGORYNAME,2
PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,PROCEDUREEVENTS_MV,ORDERCATEGORYDESCRIPTION,2
PROCEDUREEVENTS_MV,ISOPENBAG,PROCEDUREEVENTS_MV,ISOPENBAG,2
PROCEDUREEVENTS_MV,CONTINUEINNEXTDEPT,PROCEDUREEVENTS_MV,CONTINUEINNEXTDEPT,2
PROCEDUREEVENTS_MV,CANCELREASON,procedure_occurrence,cancel_reason,2
PROCEDUREEVENTS_MV,STATUSDESCRIPTION,procedure_occurrence,procedure_status_source_value,2
PROCEDUREEVENTS_MV,COMMENTS_EDITEDBY,procedure_occurrence,modifier_concept_id,2
PROCEDUREEVENTS_MV,COMMENTS_CANCELEDBY,PROCEDURE_OCCURRENCE,provider_id,2
PROCEDUREEVENTS_MV,COMMENTS_DATE,procedure_occurrence,procedure_date,2
PROCEDURES_ICD,SUBJECT_ID,procedure_occurrence,person_id,2
PROCEDURES_ICD,HADM_ID,PROCEDURES_ICD,HADM_ID,2
PROCEDURES_ICD,SEQ_NUM,procedure_occurrence,procedure_occurrence_id,2
PROCEDURES_ICD,ICD9_CODE,procedure_occurrence,procedure_source_value,2
SERVICES,SUBJECT_ID,person,person_id,2
SERVICES,HADM_ID,SERVICES,HADM_ID,2
